Time(UTC),Lev RAD (m)
2020-01-20 06:00:00,6.864166666666666
2020-01-20 07:00:00,7.063375000000001
2020-01-20 08:00:00,7.158565217391305
2020-01-20 09:00:00,7.2012307692307695
2020-01-20 10:00:00,7.131933333333334
2020-01-20 11:00:00,7.049199999999999
2020-01-20 12:00:00,6.860833333333335
2020-01-20 13:00:00,6.670142857142857
2020-01-20 14:00:00,6.466857142857144
2020-01-20 15:00:00,6.394
2020-01-20 16:00:00,6.309
2020-01-20 17:00:00,6.232666666666667
2020-01-20 18:00:00,6.337375
2020-01-20 19:00:00,6.438307692307692
2020-01-20 20:00:00,6.556285714285714
2020-01-20 21:00:00,6.633090909090909
2020-01-20 22:00:00,6.670416666666665
2020-01-20 23:00:00,6.638
2020-01-21 00:00:00,6.628333333333333
2020-01-21 01:00:00,6.495916666666667
2020-01-21 02:00:00,6.3315
2020-01-21 03:00:00,6.3435263157894735
2020-01-21 04:00:00,6.389272727272728
2020-01-21 05:00:00,6.493857142857143
2020-01-21 06:00:00,6.647
2020-01-21 07:00:00,6.884600000000001
2020-01-21 08:00:00,7.057000000000001
2020-01-21 09:00:00,7.213181818181818
2020-01-21 10:00:00,7.23275
2020-01-21 11:00:00,7.240857142857144
2020-01-21 12:00:00,7.151333333333333
2020-01-21 13:00:00,6.881
2020-01-21 14:00:00,6.6625000000000005
2020-01-21 15:00:00,6.481769230769232
2020-01-21 16:00:00,6.234375
2020-01-21 17:00:00,6.149933333333334
2020-01-21 18:00:00,6.195500000000001
2020-01-21 19:00:00,6.234266666666667
2020-01-21 20:00:00,6.3576
2020-01-21 21:00:00,6.50370588235294
2020-01-21 22:00:00,6.615888888888888
2020-01-21 23:00:00,6.693999999999999
2020-01-22 00:00:00,6.674833333333332
2020-01-22 01:00:00,6.576249999999999
2020-01-22 02:00:00,6.496666666666665
2020-01-22 03:00:00,6.404615384615385
2020-01-22 04:00:00,6.336200000000001
2020-01-22 05:00:00,6.365875
2020-01-22 06:00:00,6.4607
2020-01-22 07:00:00,6.5802941176470595
2020-01-22 08:00:00,6.816166666666668
2020-01-22 09:00:00,7.0513125
